,network_path,image_id,original_label,tmp_path,epsilon_value,smallest_sat_value,total_time,verifier
167,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,171,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_171,0.05,0.05,0.0101425647735595,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
168,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,172,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_172,0.05,0.05,0.0101039409637451,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
169,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,173,3,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_173,0.0,0.05,0.0102429389953613,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
170,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,174,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_174,0.05,0.05,0.010115623474121,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
171,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,175,7,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_175,0.0,0.05,0.0101416110992431,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
172,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,176,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_176,0.05,0.05,0.0102481842041015,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
173,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,177,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_177,0.0,0.05,0.0109965801239013,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
174,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,178,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_178,0.05,0.05,0.0101807117462158,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
175,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,179,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_179,0.05,0.05,0.0102462768554687,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
176,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,180,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_180,0.05,0.05,0.0101687908172607,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
177,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,181,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_181,0.05,0.05,0.0105457305908203,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
178,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,182,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_182,0.05,0.05,0.0101809501647949,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
179,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,183,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_183,0.05,0.05,0.01039719581604,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
180,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,184,8,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_184,0.05,0.05,0.0103695392608642,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
181,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,185,9,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_185,0.05,0.05,0.010183572769165,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
182,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,186,2,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_186,0.05,0.05,0.0102021694183349,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
183,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,187,5,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_187,0.05,0.05,0.0100934505462646,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
184,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,188,0,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_188,0.05,0.05,0.0101747512817382,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
185,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,189,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_189,0.05,0.05,0.0102105140686035,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
186,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,190,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_190,0.05,0.05,0.010085105895996,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
187,/gpfs/work2/0/prjs1681/models/testing/mnist-net_256x4.onnx,191,1,/gpfs/home2/jvrijn/code/hiwi_code/henba1_VERONA/VERONA/src/ada_verona/robustness_experiment_box/experiment/PGDattack_28-08-2025+18_57/tmp/mnist-net_256x4/image_191,0.05,0.05,0.0101349353790283,"AttackEstimationModule (PGDAttack (iterations=10, step_size=0.01, randomise=False))"
